5.635116959063971365e+00,-3.921052631600000282e+00,1.041666666666666714e+02
5.636213450292916427e+00,-2.868421052600000021e+00,8.333333333333332860e+01
5.637309941520194378e+00,-1.815789473699999990e+00,9.027777777777777146e+01
5.638406432749138553e+00,-7.631578946999999502e-01,9.722222222222222854e+01
5.639502923976444926e+00,2.894736842000000254e-01,9.027777777777777146e+01
5.640599415205389100e+00,1.342105263199999898e+00,9.722222222222222854e+01
5.641695906432667051e+00,2.394736842099999929e+00,9.722222222222222854e+01
5.642792397661611226e+00,3.447368421100000191e+00,1.006944444444444429e+02
5.643888888888888289e+00,4.500000000000000000e+00,1.041666666666666714e+02
5.823055555555555429e+00,-1.550000000000000000e+01,6.944444444444444287e+01
5.824152046782833381e+00,-1.444736842109999841e+01,6.944444444444444287e+01
5.825248538011777555e+00,-1.339473684210000037e+01,6.805555555555555713e+01
5.826345029239055506e+00,-1.234210526319999879e+01,6.805555555555555713e+01
5.827441520467999680e+00,-1.128947368420000075e+01,6.805555555555555713e+01
5.828538011695306054e+00,-1.023684210529999916e+01,6.944444444444444287e+01
5.829634502924250228e+00,-9.184210526299999344e+00,7.222222222222222854e+01
5.830730994151527291e+00,-8.131578947399999535e+00,7.638888888888888573e+01
5.831827485380472353e+00,-7.078947368400000606e+00,7.638888888888888573e+01
5.832923976607750305e+00,-6.026315789500000797e+00,8.194444444444444287e+01
5.834020467836694479e+00,-4.973684210500000091e+00,8.194444444444444287e+01
5.835116959063971542e+00,-3.921052631600000282e+00,8.333333333333332860e+01
5.836213450292916605e+00,-2.868421052600000021e+00,8.333333333333332860e+01
5.837309941520194556e+00,-1.815789473699999990e+00,9.722222222222222854e+01
5.838406432749138730e+00,-7.631578946999999502e-01,9.722222222222222854e+01
5.839502923976444215e+00,2.894736842000000254e-01,9.722222222222222854e+01
5.840599415205388389e+00,1.342105263199999898e+00,9.722222222222222854e+01
5.841695906432667229e+00,2.394736842099999929e+00,1.041666666666666714e+02
5.842792397661611403e+00,3.447368421100000191e+00,1.000000000000000000e+02
5.843888888888888467e+00,4.500000000000000000e+00,1.013888888888888857e+02
6.223055555555555785e+00,-1.550000000000000000e+01,5.208333333333333570e+01
6.224152046782832848e+00,-1.444736842109999841e+01,4.861111111111111427e+01
6.225248538011777022e+00,-1.339473684210000037e+01,4.861111111111111427e+01
6.226345029239055862e+00,-1.234210526319999879e+01,4.861111111111111427e+01
6.227441520468000036e+00,-1.128947368420000075e+01,4.861111111111111427e+01
6.228538011695305521e+00,-1.023684210529999916e+01,5.208333333333333570e+01
6.229634502924249695e+00,-9.184210526299999344e+00,4.861111111111111427e+01
6.230730994151527646e+00,-8.131578947399999535e+00,5.277777777777777857e+01
6.231827485380472709e+00,-7.078947368400000606e+00,5.277777777777777857e+01
6.232923976607749772e+00,-6.026315789500000797e+00,5.555555555555555713e+01
6.234020467836693946e+00,-4.973684210500000091e+00,5.555555555555555713e+01
6.235116959063971898e+00,-3.921052631600000282e+00,5.555555555555555713e+01
6.236213450292916960e+00,-2.868421052600000021e+00,5.902777777777777857e+01
6.237309941520194023e+00,-1.815789473699999990e+00,6.250000000000000000e+01
6.238406432749138197e+00,-7.631578946999999502e-01,6.388888888888888573e+01
6.239502923976444571e+00,2.894736842000000254e-01,6.666666666666667140e+01
6.240599415205388745e+00,1.342105263199999898e+00,6.944444444444444287e+01
6.241695906432666696e+00,2.394736842099999929e+00,6.944444444444444287e+01
6.242792397661610870e+00,3.447368421100000191e+00,7.638888888888888573e+01
6.243888888888888822e+00,4.500000000000000000e+00,8.333333333333332860e+01
6.089722222222222037e+00,-1.550000000000000000e+01,4.861111111111111427e+01
6.090818713449499988e+00,-1.444736842109999841e+01,5.208333333333333570e+01
6.091915204678444162e+00,-1.339473684210000037e+01,5.208333333333333570e+01
6.093011695905722114e+00,-1.234210526319999879e+01,5.416666666666666430e+01
6.094108187134666288e+00,-1.128947368420000075e+01,5.555555555555555713e+01
6.095204678361972661e+00,-1.023684210529999916e+01,5.555555555555555713e+01
6.096301169590916835e+00,-9.184210526299999344e+00,5.555555555555555713e+01
6.097397660818193899e+00,-8.131578947399999535e+00,6.250000000000000000e+01
6.098494152047138961e+00,-7.078947368400000606e+00,5.694444444444444287e+01
6.099590643274416912e+00,-6.026315789500000797e+00,5.555555555555555713e+01
6.100687134503361087e+00,-4.973684210500000091e+00,5.902777777777777857e+01
6.101783625730638150e+00,-3.921052631600000282e+00,6.250000000000000000e+01
6.102880116959583212e+00,-2.868421052600000021e+00,6.666666666666667140e+01
6.103976608186861164e+00,-1.815789473699999990e+00,6.944444444444444287e+01
6.105073099415805338e+00,-7.631578946999999502e-01,7.083333333333332860e+01
6.106169590643110823e+00,2.894736842000000254e-01,7.986111111111111427e+01
6.107266081872054997e+00,1.342105263199999898e+00,7.361111111111111427e+01
6.108362573099333837e+00,2.394736842099999929e+00,7.500000000000000000e+01
6.109459064328278011e+00,3.447368421100000191e+00,7.777777777777777146e+01
6.110555555555555074e+00,4.500000000000000000e+00,8.333333333333332860e+01
6.023055555555555607e+00,-1.550000000000000000e+01,5.555555555555555713e+01
6.024152046782833558e+00,-1.444736842109999841e+01,5.555555555555555713e+01
6.025248538011777732e+00,-1.339473684210000037e+01,5.555555555555555713e+01
6.026345029239055684e+00,-1.234210526319999879e+01,5.555555555555555713e+01
6.027441520467999858e+00,-1.128947368420000075e+01,5.555555555555555713e+01
6.028538011695306231e+00,-1.023684210529999916e+01,5.694444444444444287e+01
6.029634502924250405e+00,-9.184210526299999344e+00,5.833333333333333570e+01
6.030730994151527469e+00,-8.131578947399999535e+00,5.694444444444444287e+01
6.031827485380472531e+00,-7.078947368400000606e+00,5.972222222222222143e+01
6.032923976607750483e+00,-6.026315789500000797e+00,6.250000000000000000e+01
6.034020467836694657e+00,-4.973684210500000091e+00,6.388888888888888573e+01
6.035116959063971720e+00,-3.921052631600000282e+00,6.388888888888888573e+01
6.036213450292916782e+00,-2.868421052600000021e+00,6.666666666666667140e+01
6.037309941520194734e+00,-1.815789473699999990e+00,7.083333333333332860e+01
6.038406432749138908e+00,-7.631578946999999502e-01,7.638888888888888573e+01
6.039502923976444393e+00,2.894736842000000254e-01,8.055555555555555713e+01
6.040599415205388567e+00,1.342105263199999898e+00,8.333333333333332860e+01
6.041695906432667407e+00,2.394736842099999929e+00,8.472222222222222854e+01
6.042792397661611581e+00,3.447368421100000191e+00,8.888888888888888573e+01
6.043888888888888644e+00,4.500000000000000000e+00,9.166666666666667140e+01
5.756388888888888999e+00,-1.550000000000000000e+01,6.944444444444444287e+01
5.757485380116166951e+00,-1.444736842109999841e+01,6.805555555555555713e+01
5.758581871345111125e+00,-1.339473684210000037e+01,6.944444444444444287e+01
5.759678362572389076e+00,-1.234210526319999879e+01,6.944444444444444287e+01
5.760774853801333251e+00,-1.128947368420000075e+01,6.944444444444444287e+01
5.761871345028638736e+00,-1.023684210529999916e+01,7.222222222222222854e+01
5.762967836257582910e+00,-9.184210526299999344e+00,8.055555555555555713e+01
5.764064327484860861e+00,-8.131578947399999535e+00,7.777777777777777146e+01
5.765160818713805924e+00,-7.078947368400000606e+00,7.638888888888888573e+01
5.766257309941083875e+00,-6.026315789500000797e+00,8.055555555555555713e+01
5.767353801170028049e+00,-4.973684210500000091e+00,8.055555555555555713e+01
5.768450292397305113e+00,-3.921052631600000282e+00,8.333333333333332860e+01
5.769546783626250175e+00,-2.868421052600000021e+00,8.333333333333332860e+01
5.770643274853527238e+00,-1.815789473699999990e+00,8.333333333333332860e+01
5.771739766082471412e+00,-7.631578946999999502e-01,9.027777777777777146e+01
5.772836257309777785e+00,2.894736842000000254e-01,9.861111111111111427e+01
5.773932748538721960e+00,1.342105263199999898e+00,9.722222222222222854e+01
5.775029239766000799e+00,2.394736842099999929e+00,9.583333333333332860e+01
5.776125730994944973e+00,3.447368421100000191e+00,9.583333333333332860e+01
5.777222222222222037e+00,4.500000000000000000e+00,9.722222222222222854e+01
6.156388888888889355e+00,-1.550000000000000000e+01,5.555555555555555713e+01
6.157485380116166418e+00,-1.444736842109999841e+01,4.861111111111111427e+01
6.158581871345110592e+00,-1.339473684210000037e+01,4.861111111111111427e+01
6.159678362572389432e+00,-1.234210526319999879e+01,4.861111111111111427e+01
6.160774853801333606e+00,-1.128947368420000075e+01,4.861111111111111427e+01
6.161871345028639091e+00,-1.023684210529999916e+01,4.861111111111111427e+01
6.162967836257583265e+00,-9.184210526299999344e+00,5.138888888888888573e+01
6.164064327484861217e+00,-8.131578947399999535e+00,5.416666666666666430e+01
6.165160818713806279e+00,-7.078947368400000606e+00,5.555555555555555713e+01
6.166257309941083342e+00,-6.026315789500000797e+00,5.277777777777777857e+01
6.167353801170027516e+00,-4.973684210500000091e+00,5.416666666666666430e+01
6.168450292397305468e+00,-3.921052631600000282e+00,5.555555555555555713e+01
6.169546783626250530e+00,-2.868421052600000021e+00,5.694444444444444287e+01
6.170643274853527593e+00,-1.815789473699999990e+00,6.250000000000000000e+01
6.171739766082471768e+00,-7.631578946999999502e-01,6.944444444444444287e+01
6.172836257309778141e+00,2.894736842000000254e-01,7.083333333333332860e+01
6.173932748538722315e+00,1.342105263199999898e+00,7.083333333333332860e+01
6.175029239766000266e+00,2.394736842099999929e+00,7.361111111111111427e+01
6.176125730994944441e+00,3.447368421100000191e+00,7.777777777777777146e+01
6.177222222222222392e+00,4.500000000000000000e+00,8.333333333333332860e+01
5.356388888888888644e+00,-1.550000000000000000e+01,6.250000000000000000e+01
5.357485380116166596e+00,-1.444736842109999841e+01,6.527777777777777146e+01
5.358581871345110770e+00,-1.339473684210000037e+01,6.805555555555555713e+01
5.359678362572388721e+00,-1.234210526319999879e+01,6.805555555555555713e+01
5.360774853801332895e+00,-1.128947368420000075e+01,6.944444444444444287e+01
5.361871345028639269e+00,-1.023684210529999916e+01,6.944444444444444287e+01
5.362967836257583443e+00,-9.184210526299999344e+00,6.944444444444444287e+01
5.364064327484860506e+00,-8.131578947399999535e+00,6.944444444444444287e+01
5.365160818713805568e+00,-7.078947368400000606e+00,7.222222222222222854e+01
5.366257309941083520e+00,-6.026315789500000797e+00,7.361111111111111427e+01
5.367353801170027694e+00,-4.973684210500000091e+00,7.638888888888888573e+01
5.368450292397304757e+00,-3.921052631600000282e+00,7.916666666666667140e+01
5.369546783626249820e+00,-2.868421052600000021e+00,8.055555555555555713e+01
5.370643274853527771e+00,-1.815789473699999990e+00,7.638888888888888573e+01
5.371739766082471945e+00,-7.631578946999999502e-01,7.777777777777777146e+01
5.372836257309777430e+00,2.894736842000000254e-01,8.333333333333332860e+01
5.373932748538721604e+00,1.342105263199999898e+00,8.333333333333332860e+01
5.375029239766000444e+00,2.394736842099999929e+00,8.611111111111111427e+01
5.376125730994944618e+00,3.447368421100000191e+00,9.583333333333332860e+01
5.377222222222221681e+00,4.500000000000000000e+00,9.861111111111111427e+01
5.423055555555555962e+00,-1.550000000000000000e+01,6.250000000000000000e+01
5.424152046782833025e+00,-1.444736842109999841e+01,6.666666666666667140e+01
5.425248538011777200e+00,-1.339473684210000037e+01,6.805555555555555713e+01
5.426345029239056039e+00,-1.234210526319999879e+01,6.805555555555555713e+01
5.427441520468000213e+00,-1.128947368420000075e+01,6.944444444444444287e+01
5.428538011695305698e+00,-1.023684210529999916e+01,6.944444444444444287e+01
5.429634502924249873e+00,-9.184210526299999344e+00,7.083333333333332860e+01
5.430730994151527824e+00,-8.131578947399999535e+00,6.944444444444444287e+01
5.431827485380472886e+00,-7.078947368400000606e+00,7.083333333333332860e+01
5.432923976607749950e+00,-6.026315789500000797e+00,7.361111111111111427e+01
5.434020467836694124e+00,-4.973684210500000091e+00,7.777777777777777146e+01
5.435116959063972075e+00,-3.921052631600000282e+00,7.916666666666667140e+01
5.436213450292917138e+00,-2.868421052600000021e+00,8.194444444444444287e+01
5.437309941520194201e+00,-1.815789473699999990e+00,7.916666666666667140e+01
5.438406432749138375e+00,-7.631578946999999502e-01,8.194444444444444287e+01
5.439502923976444748e+00,2.894736842000000254e-01,7.777777777777777146e+01
5.440599415205388922e+00,1.342105263199999898e+00,8.333333333333332860e+01
5.441695906432666874e+00,2.394736842099999929e+00,8.472222222222222854e+01
5.442792397661611048e+00,3.447368421100000191e+00,9.166666666666667140e+01
5.443888888888888999e+00,4.500000000000000000e+00,9.722222222222222854e+01
4.823055555555555429e+00,-1.550000000000000000e+01,5.902777777777777857e+01
4.824152046782833381e+00,-1.444736842109999841e+01,6.250000000000000000e+01
4.825248538011777555e+00,-1.339473684210000037e+01,5.902777777777777857e+01
4.826345029239055506e+00,-1.234210526319999879e+01,5.555555555555555713e+01
4.827441520467999680e+00,-1.128947368420000075e+01,5.555555555555555713e+01
4.828538011695306054e+00,-1.023684210529999916e+01,5.902777777777777857e+01
4.829634502924250228e+00,-9.184210526299999344e+00,6.250000000000000000e+01
4.830730994151527291e+00,-8.131578947399999535e+00,5.972222222222222143e+01
4.831827485380472353e+00,-7.078947368400000606e+00,6.250000000000000000e+01
4.832923976607750305e+00,-6.026315789500000797e+00,5.902777777777777857e+01
4.834020467836694479e+00,-4.973684210500000091e+00,6.388888888888888573e+01
4.835116959063971542e+00,-3.921052631600000282e+00,6.805555555555555713e+01
4.836213450292916605e+00,-2.868421052600000021e+00,6.805555555555555713e+01
4.837309941520194556e+00,-1.815789473699999990e+00,6.944444444444444287e+01
4.838406432749138730e+00,-7.631578946999999502e-01,7.083333333333332860e+01
4.839502923976444215e+00,2.894736842000000254e-01,7.291666666666667140e+01
4.840599415205388389e+00,1.342105263199999898e+00,7.986111111111111427e+01
4.841695906432667229e+00,2.394736842099999929e+00,8.194444444444444287e+01
4.842792397661611403e+00,3.447368421100000191e+00,8.333333333333332860e+01
4.843888888888888467e+00,4.500000000000000000e+00,8.472222222222222854e+01
4.889722222222221859e+00,-1.550000000000000000e+01,5.833333333333333570e+01
4.890818713449499811e+00,-1.444736842109999841e+01,5.902777777777777857e+01
4.891915204678443985e+00,-1.339473684210000037e+01,5.694444444444444287e+01
4.893011695905722824e+00,-1.234210526319999879e+01,5.694444444444444287e+01
4.894108187134666998e+00,-1.128947368420000075e+01,5.555555555555555713e+01
4.895204678361972483e+00,-1.023684210529999916e+01,5.902777777777777857e+01
4.896301169590916658e+00,-9.184210526299999344e+00,5.972222222222222143e+01
4.897397660818194609e+00,-8.131578947399999535e+00,6.111111111111111427e+01
4.898494152047138783e+00,-7.078947368400000606e+00,6.111111111111111427e+01
4.899590643274416735e+00,-6.026315789500000797e+00,6.597222222222222854e+01
4.900687134503360909e+00,-4.973684210500000091e+00,6.597222222222222854e+01
4.901783625730638860e+00,-3.921052631600000282e+00,6.666666666666667140e+01
4.902880116959583923e+00,-2.868421052600000021e+00,6.805555555555555713e+01
4.903976608186860986e+00,-1.815789473699999990e+00,6.944444444444444287e+01
4.905073099415805160e+00,-7.631578946999999502e-01,6.944444444444444287e+01
4.906169590643111533e+00,2.894736842000000254e-01,7.083333333333332860e+01
4.907266081872054819e+00,1.342105263199999898e+00,7.361111111111111427e+01
4.908362573099333659e+00,2.394736842099999929e+00,7.638888888888888573e+01
4.909459064328277833e+00,3.447368421100000191e+00,8.055555555555555713e+01
4.910555555555555785e+00,4.500000000000000000e+00,8.333333333333332860e+01
5.023055555555555607e+00,-1.550000000000000000e+01,6.250000000000000000e+01
5.024152046783333603e+00,-1.444736842000000010e+01,6.250000000000000000e+01
5.025248538013888933e+00,-1.339473684000000020e+01,6.250000000000000000e+01
5.026345029241666928e+00,-1.234210526000000030e+01,6.250000000000000000e+01
5.027441520472222258e+00,-1.128947368000000040e+01,6.250000000000000000e+01
5.028538011700000254e+00,-1.023684210999999955e+01,6.666666666666667140e+01
5.029634502930555584e+00,-9.184210526000001096e+00,6.250000000000000000e+01
5.030730994158333580e+00,-8.131578947000001278e+00,6.250000000000000000e+01
5.031827485386110688e+00,-7.078947367999999685e+00,6.250000000000000000e+01
5.032923976616666906e+00,-6.026315788999999867e+00,6.666666666666667140e+01
5.034020467827777345e+00,-4.973684211000000133e+00,6.666666666666667140e+01
5.035116959058333563e+00,-3.921052631999999871e+00,6.944444444444444287e+01
5.036213450286110671e+00,-2.868421053000000054e+00,7.083333333333332860e+01
5.037309941513888667e+00,-1.815789474000000014e+00,7.222222222222222854e+01
5.038406432744443997e+00,-7.631578946999999502e-01,7.222222222222222854e+01
5.039502923972221993e+00,2.894736842000000254e-01,7.638888888888888573e+01
5.040599415202777323e+00,1.342105262999999882e+00,8.055555555555555713e+01
5.041695906430555318e+00,2.394736841999999921e+00,8.333333333333332860e+01
5.042792397661110648e+00,3.447368421000000183e+00,8.333333333333332860e+01
5.043888888888888644e+00,4.500000000000000000e+00,9.027777777777777146e+01
5.889722222222221859e+00,-1.550000000000000000e+01,6.666666666666667140e+01
5.890818713466667411e+00,-1.444736842000000010e+01,6.388888888888888573e+01
5.891915204713888521e+00,-1.339473684000000020e+01,6.527777777777777146e+01
5.893011695958334073e+00,-1.234210526000000030e+01,6.666666666666667140e+01
5.894108187205555183e+00,-1.128947368000000040e+01,6.527777777777777146e+01
5.895204678283334054e+00,-1.023684210999999955e+01,6.805555555555555713e+01
5.896301169530555164e+00,-9.184210526000001096e+00,6.805555555555555713e+01
5.897397660775000716e+00,-8.131578947000001278e+00,7.222222222222222854e+01
5.898494152019443604e+00,-7.078947367999999685e+00,7.638888888888888573e+01
5.899590643266667378e+00,-6.026315788999999867e+00,7.500000000000000000e+01
5.900687134511110266e+00,-4.973684211000000133e+00,7.638888888888888573e+01
5.901783625758334040e+00,-3.921052631999999871e+00,7.916666666666667140e+01
5.902880117002776927e+00,-2.868421053000000054e+00,8.333333333333332860e+01
5.903976608247222480e+00,-1.815789474000000014e+00,8.888888888888888573e+01
5.905073099494443589e+00,-7.631578946999999502e-01,9.166666666666667140e+01
5.906169590572222461e+00,2.894736842000000254e-01,9.305555555555555713e+01
5.907266081819443571e+00,1.342105262999999882e+00,8.888888888888888573e+01
5.908362573063889123e+00,2.394736841999999921e+00,8.888888888888888573e+01
5.909459064311110232e+00,3.447368421000000183e+00,9.305555555555555713e+01
5.910555555555555785e+00,4.500000000000000000e+00,9.861111111111111427e+01
5.558888888888888324e+00,-1.550000000000000000e+01,5.972222222222222143e+01
5.559985380133332988e+00,-1.444736842000000010e+01,5.833333333333333570e+01
5.561081871380554986e+00,-1.339473684000000020e+01,6.250000000000000000e+01
5.562178362624999650e+00,-1.234210526000000030e+01,6.666666666666667140e+01
5.563274853872221648e+00,-1.128947368000000040e+01,6.944444444444444287e+01
5.564371344949999632e+00,-1.023684210999999955e+01,6.944444444444444287e+01
5.565467836197221629e+00,-9.184210526000001096e+00,7.083333333333332860e+01
5.566564327441666293e+00,-8.131578947000001278e+00,7.638888888888888573e+01
5.567660818686110957e+00,-7.078947367999999685e+00,2.777777777777777715e+02
5.568757309933332955e+00,-6.026315788999999867e+00,3.763888888888889142e+02
5.569853801177777619e+00,-4.973684211000000133e+00,1.027777777777777715e+02
5.570950292424999617e+00,-3.921052631999999871e+00,8.472222222222222854e+01
5.572046783669444281e+00,-2.868421053000000054e+00,8.333333333333332860e+01
5.573143274913888945e+00,-1.815789474000000014e+00,8.472222222222222854e+01
5.574239766161110943e+00,-7.631578946999999502e-01,8.611111111111111427e+01
5.575336257238888926e+00,2.894736842000000254e-01,9.027777777777777146e+01
5.576432748486110924e+00,1.342105262999999882e+00,9.305555555555555713e+01
5.577529239730555588e+00,2.394736841999999921e+00,9.722222222222222854e+01
5.578625730977777586e+00,3.447368421000000183e+00,9.861111111111111427e+01
5.579722222222222250e+00,4.500000000000000000e+00,1.013888888888888857e+02
5.289722222222222214e+00,-1.550000000000000000e+01,6.666666666666667140e+01
5.290818713466666878e+00,-1.444736842000000010e+01,6.666666666666667140e+01
5.291915204713888876e+00,-1.339473684000000020e+01,6.805555555555555713e+01
5.293011695958333540e+00,-1.234210526000000030e+01,6.666666666666667140e+01
5.294108187205555538e+00,-1.128947368000000040e+01,6.944444444444444287e+01
5.295204678283333521e+00,-1.023684210999999955e+01,6.944444444444444287e+01
5.296301169530555519e+00,-9.184210526000001096e+00,7.083333333333332860e+01
5.297397660775000183e+00,-8.131578947000001278e+00,7.083333333333332860e+01
5.298494152019443959e+00,-7.078947367999999685e+00,7.222222222222222854e+01
5.299590643266666845e+00,-6.026315788999999867e+00,7.083333333333332860e+01
5.300687134511110621e+00,-4.973684211000000133e+00,7.222222222222222854e+01
5.301783625758333507e+00,-3.921052631999999871e+00,6.944444444444444287e+01
5.302880117002777283e+00,-2.868421053000000054e+00,7.083333333333332860e+01
5.303976608247221947e+00,-1.815789474000000014e+00,7.222222222222222854e+01
5.305073099494443944e+00,-7.631578946999999502e-01,7.222222222222222854e+01
5.306169590572221928e+00,2.894736842000000254e-01,7.222222222222222854e+01
5.307266081819443926e+00,1.342105262999999882e+00,7.500000000000000000e+01
5.308362573063888590e+00,2.394736841999999921e+00,8.472222222222222854e+01
5.309459064311110588e+00,3.447368421000000183e+00,9.444444444444444287e+01
5.310555555555555252e+00,4.500000000000000000e+00,9.722222222222222854e+01
5.956388888888889177e+00,-1.550000000000000000e+01,5.833333333333333570e+01
5.957485380133333841e+00,-1.444736842000000010e+01,5.833333333333333570e+01
5.958581871380555839e+00,-1.339473684000000020e+01,5.694444444444444287e+01
5.959678362625000503e+00,-1.234210526000000030e+01,5.694444444444444287e+01
5.960774853872222501e+00,-1.128947368000000040e+01,5.694444444444444287e+01
5.961871344950000484e+00,-1.023684210999999955e+01,5.555555555555555713e+01
5.962967836197222482e+00,-9.184210526000001096e+00,6.250000000000000000e+01
5.964064327441667146e+00,-8.131578947000001278e+00,6.666666666666667140e+01
5.965160818686110922e+00,-7.078947367999999685e+00,6.944444444444444287e+01
5.966257309933333808e+00,-6.026315788999999867e+00,6.944444444444444287e+01
5.967353801177777584e+00,-4.973684211000000133e+00,7.222222222222222854e+01
5.968450292425000470e+00,-3.921052631999999871e+00,7.777777777777777146e+01
5.969546783669444245e+00,-2.868421053000000054e+00,7.777777777777777146e+01
5.970643274913888909e+00,-1.815789474000000014e+00,8.055555555555555713e+01
5.971739766161110907e+00,-7.631578946999999502e-01,8.194444444444444287e+01
5.972836257238888891e+00,2.894736842000000254e-01,8.194444444444444287e+01
5.973932748486110889e+00,1.342105262999999882e+00,8.194444444444444287e+01
5.975029239730555553e+00,2.394736841999999921e+00,8.333333333333332860e+01
5.976125730977777550e+00,3.447368421000000183e+00,8.611111111111111427e+01
5.977222222222222214e+00,4.500000000000000000e+00,8.888888888888888573e+01
4.956388888888889177e+00,-1.550000000000000000e+01,6.111111111111111427e+01
4.957485380472222758e+00,-1.444736799999999910e+01,5.833333333333333570e+01
4.958581872055555451e+00,-1.339473699999999923e+01,5.972222222222222143e+01
4.959678361972222227e+00,-1.234210500000000010e+01,6.250000000000000000e+01
4.960774853527778028e+00,-1.128947400000000023e+01,5.833333333333333570e+01
4.961871345111111609e+00,-1.023684199999999933e+01,6.111111111111111427e+01
4.962967836694444301e+00,-9.184210499999998945e+00,6.250000000000000000e+01
4.964064328277777882e+00,-8.131578900000000942e+00,6.250000000000000000e+01
4.965160818194444659e+00,-7.078947400000000556e+00,6.250000000000000000e+01
4.966257309777778239e+00,-6.026315799999999889e+00,6.111111111111111427e+01
4.967353801333333152e+00,-4.973684200000000111e+00,6.388888888888888573e+01
4.968450292916666733e+00,-3.921052599999999888e+00,6.666666666666667140e+01
4.969546782833333509e+00,-2.868421099999999946e+00,6.805555555555555713e+01
4.970643274416667090e+00,-1.815789499999999945e+00,6.944444444444444287e+01
4.971739765999999783e+00,-7.631579000000000557e-01,7.083333333333332860e+01
4.972836257583333364e+00,2.894736800000000110e-01,7.222222222222222854e+01
4.973932749138889164e+00,1.342105260000000078e+00,7.638888888888888573e+01
4.975029239055555941e+00,2.394736840000000200e+00,8.194444444444444287e+01
4.976125730638888633e+00,3.447368420000000100e+00,8.472222222222222854e+01
4.977222222222222214e+00,4.500000000000000000e+00,8.750000000000000000e+01
